Symbol,Date,Open,High,Low,Close,Volume
USDZAR,2017-09-02T23:00:00,129705.6,129983.1,129455.6,129508.15,4978
USDZAR,2017-09-03T23:00:00,129511.75,130163.8,129233.5,129619.0,125023
USDZAR,2017-09-04T23:00:00,129573.05,129991.5,128607.5,129151.15,182878
USDZAR,2017-09-05T23:00:00,129151.5,129534.5,127437.8,128008.65,172049
USDZAR,2017-09-06T23:00:00,128004.95,128831.0,127651.7,128089.25,180162
USDZAR,2017-09-07T23:00:00,128088.75,129634.0,127649.3,129318.0,173184
USDZAR,2017-09-09T23:00:00,129187.0,129706.1,129171.6,129219.45,4363
USDZAR,2017-09-10T23:00:00,129219.8,130074.0,128720.4,129737.1,162939
USDZAR,2017-09-11T23:00:00,129736.35,130556.5,128788.5,130114.45,184130
USDZAR,2017-09-12T23:00:00,130111.65,131855.0,129747.2,131435.5,169850
USDZAR,2017-09-13T23:00:00,131435.45,132723.5,131086.5,131327.0,158560
USDZAR,2017-09-14T23:00:00,131327.2,132257.0,131150.5,131676.75,147138
USDZAR,2017-09-16T23:00:00,131658.2,132001.1,131627.0,131523.25,2302
USDZAR,2017-09-17T23:00:00,131541.5,133346.5,131375.3,132926.0,138399
USDZAR,2017-09-18T23:00:00,132941.5,133538.1,132707.2,133273.8,135500
USDZAR,2017-09-19T23:00:00,133292.8,133930.4,131968.2,133303.1,148650
USDZAR,2017-09-20T23:00:00,133298.3,134086.7,132412.0,132866.5,160139
USDZAR,2017-09-21T23:00:00,132838.9,133102.6,131688.6,132516.35,127253
USDZAR,2017-09-23T23:00:00,132377.2,132663.7,132329.4,132312.0,4147
USDZAR,2017-09-24T23:00:00,132308.95,133692.5,132312.0,133409.5,156036
USDZAR,2017-09-25T23:00:00,133439.7,134328.8,132762.8,133730.1,151175
USDZAR,2017-09-26T23:00:00,133735.1,136128.5,133642.0,135848.5,176262
USDZAR,2017-09-27T23:00:00,135842.3,137162.2,135063.6,135148.6,178367
USDZAR,2017-09-28T23:00:00,135146.4,135821.0,134314.1,135473.8,165611
USDZAR,2017-09-30T23:00:00,135141.2,136208.0,135173.5,135627.35,4096
USDZAR,2017-10-01T23:00:00,135625.15,136665.9,135603.1,135803.2,118873
