Symbol,Date,Open,High,Low,Close,Volume
GBPUSD,2017/09/06 00:00:00,13041.3,13083.0,13019.0,13047.3,341076
GBPUSD,2017/09/07 00:00:00,13047.0,13116.8,13033.2,13097.2,405769
GBPUSD,2017/09/08 00:00:00,13097.3,13225.1,13094.9,13194.15,412424
GBPUSD,2017/09/10 00:00:00,13185.7,13199.6,13183.3,13191.8,7124
GBPUSD,2017/09/11 00:00:00,13191.5,13223.1,13161.3,13175.2,267434
GBPUSD,2017/09/12 00:00:00,13175.35,13299.0,13161.3,13297.35,362690
GBPUSD,2017/09/13 00:00:00,13297.25,13329.7,13184.5,13214.7,337140
GBPUSD,2017/09/14 00:00:00,13214.55,13406.8,13154.8,13401.1,467006
GBPUSD,2017/09/15 00:00:00,13401.0,13617.8,13382.4,13589.4,436555
GBPUSD,2017/09/17 00:00:00,13566.55,13600.0,13558.8,13581.15,10475
GBPUSD,2017/09/18 00:00:00,13582.8,13620.1,13465.5,13513.5,340565
GBPUSD,2017/09/19 00:00:00,13512.95,13552.6,13469.2,13512.2,370737
GBPUSD,2017/09/20 00:00:00,13511.9,13661.7,13452.7,13504.3,423292
GBPUSD,2017/09/21 00:00:00,13504.1,13587.3,13471.4,13573.8,361920
GBPUSD,2017/09/22 00:00:00,13573.9,13597.0,13451.2,13496.55,403008
GBPUSD,2017/09/24 00:00:00,13479.8,13521.3,13478.3,13504.2,14376
GBPUSD,2017/09/25 00:00:00,13503.9,13571.9,13431.6,13480.55,374478
GBPUSD,2017/09/26 00:00:00,13481.55,13515.7,13410.0,13454.35,285739
GBPUSD,2017/09/27 00:00:00,13454.2,13455.9,13364.2,13395.1,363868
GBPUSD,2017/09/28 00:00:00,13395.2,13456.4,13343.5,13435.4,364843
GBPUSD,2017/09/29 00:00:00,13434.7,13437.2,13350.2,13397.4,368730
