Symbol,Date,Open,High,Low,Close,Volume
GBPCAD,2017-09-02T23:00:00,16105.55,16125.1,16049.2,16050.2,8500
GBPCAD,2017-09-03T23:00:00,16050.4,16102.8,16026.3,16048.4,134342
GBPCAD,2017-09-04T23:00:00,16048.8,16167.9,16014.4,16129.6,177116
GBPCAD,2017-09-05T23:00:00,16130.0,16207.7,15851.5,15964.3,182040
GBPCAD,2017-09-06T23:00:00,15964.0,15975.9,15852.7,15874.6,194550
GBPCAD,2017-09-07T23:00:00,15874.3,16051.7,15840.8,16039.75,184311
GBPCAD,2017-09-09T23:00:00,16025.2,16053.4,16022.6,16029.8,6873
GBPCAD,2017-09-10T23:00:00,16029.9,16055.8,15941.3,15941.9,167442
GBPCAD,2017-09-11T23:00:00,15941.8,16203.8,15940.8,16193.95,184465
GBPCAD,2017-09-12T23:00:00,16194.05,16214.8,16072.8,16077.5,180683
GBPCAD,2017-09-13T23:00:00,16070.8,16362.4,16013.2,16298.2,196564
GBPCAD,2017-09-14T23:00:00,16298.3,16586.1,16295.0,16574.6,180551
GBPCAD,2017-09-16T23:00:00,16536.0,16586.4,16530.2,16552.0,5529
GBPCAD,2017-09-17T23:00:00,16553.5,16633.6,16483.1,16593.8,182473
GBPCAD,2017-09-18T23:00:00,16592.6,16677.8,16547.4,16607.8,186345
GBPCAD,2017-09-19T23:00:00,16607.9,16719.4,16558.4,16653.0,188967
GBPCAD,2017-09-20T23:00:00,16651.3,16761.6,16633.9,16735.0,184443
GBPCAD,2017-09-21T23:00:00,16735.1,16747.9,16591.8,16651.2,172063
GBPCAD,2017-09-23T23:00:00,16631.9,16688.5,16635.9,16671.5,6002
GBPCAD,2017-09-24T23:00:00,16671.8,16731.9,16602.2,16669.7,173386
GBPCAD,2017-09-25T23:00:00,16670.8,16731.5,16581.6,16624.0,181796
GBPCAD,2017-09-26T23:00:00,16623.8,16723.8,16531.8,16712.6,206551
GBPCAD,2017-09-27T23:00:00,16712.4,16775.1,16660.0,16705.6,218197
GBPCAD,2017-09-28T23:00:00,16703.8,16803.2,16600.3,16705.2,175152
GBPCAD,2017-09-30T23:00:00,16716.4,16726.4,16697.3,16707.1,6671
GBPCAD,2017-10-01T23:00:00,16707.0,16716.0,16560.4,16608.15,153575
