Symbol,Date,Open,High,Low,Close,Volume
GBPUSD,2017-09-09T23:00:00,13185.7,13199.3,13183.3,13191.8,7132
GBPUSD,2017-09-10T23:00:00,13191.5,13223.1,13161.3,13175.2,268523
GBPUSD,2017-09-11T23:00:00,13175.35,13299.0,13161.4,13297.35,365426
GBPUSD,2017-09-12T23:00:00,13297.05,13329.7,13185.3,13214.7,339311
GBPUSD,2017-09-13T23:00:00,13214.55,13406.7,13156.3,13401.1,477239
GBPUSD,2017-09-14T23:00:00,13401.0,13617.9,13382.5,13589.4,442020
GBPUSD,2017-09-16T23:00:00,13566.55,13599.5,13558.8,13581.15,10546
GBPUSD,2017-09-17T23:00:00,13583.0,13620.1,13465.4,13513.5,342926
GBPUSD,2017-09-18T23:00:00,13512.4,13552.5,13469.0,13512.2,373584
GBPUSD,2017-09-19T23:00:00,13512.4,13661.9,13452.7,13504.1,427922
GBPUSD,2017-09-20T23:00:00,13504.2,13587.3,13471.4,13573.8,365431
GBPUSD,2017-09-21T23:00:00,13574.0,13597.1,13451.2,13496.55,407807
GBPUSD,2017-09-23T23:00:00,13479.8,13521.3,13478.3,13504.2,14458
GBPUSD,2017-09-24T23:00:00,13504.1,13571.9,13431.6,13480.55,377157
GBPUSD,2017-09-25T23:00:00,13481.55,13514.9,13410.1,13454.35,290018
GBPUSD,2017-09-26T23:00:00,13453.65,13455.7,13364.2,13395.1,372466
GBPUSD,2017-09-27T23:00:00,13395.0,13456.4,13343.5,13435.4,366854
GBPUSD,2017-09-28T23:00:00,13434.7,13437.2,13350.2,13397.4,368730
GBPUSD,2017-09-30T23:00:00,13381.8,13404.1,13376.4,13397.2,14597
GBPUSD,2017-10-01T23:00:00,13397.1,13399.4,13256.7,13278.15,295761
GBPUSD,2017-10-02T23:00:00,13278.25,13288.7,13222.6,13237.95,270305
GBPUSD,2017-10-03T23:00:00,13238.0,13292.6,13236.2,13243.6,277594
GBPUSD,2017-10-04T23:00:00,13242.8,13251.2,13108.3,13115.4,296275
GBPUSD,2017-10-05T23:00:00,13114.5,13118.2,13027.7,13068.35,311213
GBPUSD,2017-10-07T23:00:00,13122.0,13130.0,13076.4,13082.1,10228
GBPUSD,2017-10-08T23:00:00,13082.3,13184.5,13075.7,13150.75,174997
