Symbol,Date,Open,High,Low,Close,Volume
USDJPY,2017/09/06 00:00:00,10858.25,10940.4,10845.4,10918.15,397157
USDJPY,2017/09/07 00:00:00,10918.45,10925.8,10805.0,10843.05,467175
USDJPY,2017/09/08 00:00:00,10842.95,10849.3,10732.3,10785.2,523363
USDJPY,2017/09/10 00:00:00,10829.0,10850.3,10815.3,10834.85,30732
USDJPY,2017/09/11 00:00:00,10834.75,10951.5,10816.9,10926.75,356361
USDJPY,2017/09/12 00:00:00,10927.15,11026.2,10927.4,11021.85,380164
USDJPY,2017/09/13 00:00:00,11021.95,11069.8,10990.5,11049.65,363825
USDJPY,2017/09/14 00:00:00,11049.55,11104.9,10956.6,10994.15,475750
USDJPY,2017/09/15 00:00:00,10994.25,11134.3,10989.9,11083.5,453524
USDJPY,2017/09/17 00:00:00,11111.3,11118.5,11100.6,11103.55,15375
USDJPY,2017/09/18 00:00:00,11103.85,11167.3,11103.0,11148.55,329128
USDJPY,2017/09/19 00:00:00,11148.85,11189.0,11120.6,11156.15,420354
USDJPY,2017/09/20 00:00:00,11155.85,11253.9,11112.2,11236.95,375732
USDJPY,2017/09/21 00:00:00,11236.45,11272.5,11213.9,11246.35,414810
USDJPY,2017/09/22 00:00:00,11246.25,11256.3,11165.8,11199.25,381751
USDJPY,2017/09/24 00:00:00,11227.6,11239.8,11212.9,11234.25,16043
USDJPY,2017/09/25 00:00:00,11234.05,11253.9,11147.6,11172.25,488656
USDJPY,2017/09/26 00:00:00,11172.15,11248.7,11150.1,11226.55,420214
USDJPY,2017/09/27 00:00:00,11226.65,11326.3,11226.9,11288.85,521350
USDJPY,2017/09/28 00:00:00,11289.05,11321.9,11226.3,11240.95,469315
USDJPY,2017/09/29 00:00:00,11240.45,11274.4,11221.6,11250.7,387126
