Symbol,Date,Open,High,Low,Close,Volume
EURUSD,2017-09-09T23:00:00,12013.75,12030.9,12013.3,12019.05,12234
EURUSD,2017-09-10T23:00:00,12018.95,12030.3,11947.8,11962.65,388154
EURUSD,2017-09-11T23:00:00,11962.55,11979.0,11926.6,11972.15,419399
EURUSD,2017-09-12T23:00:00,11972.05,11995.6,11873.2,11893.55,426677
EURUSD,2017-09-13T23:00:00,11893.7,11924.0,11838.6,11919.05,543207
EURUSD,2017-09-14T23:00:00,11918.95,11988.4,11901.4,11946.75,493251
EURUSD,2017-09-16T23:00:00,11931.65,11951.3,11921.5,11942.75,12519
EURUSD,2017-09-17T23:00:00,11942.95,11970.2,11915.3,11956.75,416052
EURUSD,2017-09-18T23:00:00,11956.65,12007.3,11954.5,11994.45,477106
EURUSD,2017-09-19T23:00:00,11994.35,12035.6,11862.1,11889.75,502515
EURUSD,2017-09-20T23:00:00,11889.85,11954.6,11866.1,11941.0,480622
EURUSD,2017-09-21T23:00:00,11941.05,12005.3,11937.2,11948.1,420867
EURUSD,2017-09-23T23:00:00,11904.1,11925.9,11898.6,11922.45,12851
EURUSD,2017-09-24T23:00:00,11921.45,11937.4,11832.3,11855.65,467438
EURUSD,2017-09-25T23:00:00,11855.85,11862.1,11757.8,11789.85,452079
EURUSD,2017-09-26T23:00:00,11790.05,11796.0,11717.3,11742.25,462694
EURUSD,2017-09-27T23:00:00,11742.95,11805.0,11721.5,11781.05,457279
EURUSD,2017-09-28T23:00:00,11781.15,11833.4,11772.9,11814.95,417058
EURUSD,2017-09-30T23:00:00,11792.4,11816.2,11792.5,11811.45,11203
EURUSD,2017-10-01T23:00:00,11811.35,11812.4,11730.4,11738.95,379196
EURUSD,2017-10-02T23:00:00,11739.45,11774.3,11696.5,11743.15,357424
EURUSD,2017-10-03T23:00:00,11743.5,11790.0,11742.0,11761.05,355502
EURUSD,2017-10-04T23:00:00,11760.85,11779.7,11699.3,11710.5,346753
EURUSD,2017-10-05T23:00:00,11710.55,11739.4,11669.8,11734.9,415629
EURUSD,2017-10-07T23:00:00,11736.35,11743.2,11731.6,11739.25,11425
EURUSD,2017-10-08T23:00:00,11739.55,11756.7,11719.9,11750.05,155147
