Symbol,Date,Open,High,Low,Close,Volume
GBPCHF,2017-09-02T23:00:00,12431.9,12464.4,12429.8,12457.6,8549
GBPCHF,2017-09-03T23:00:00,12457.5,12470.7,12361.5,12387.2,108926
GBPCHF,2017-09-04T23:00:00,12387.1,12473.7,12346.0,12440.0,133264
GBPCHF,2017-09-05T23:00:00,12440.2,12500.7,12424.2,12471.5,132072
GBPCHF,2017-09-06T23:00:00,12471.6,12518.5,12426.2,12447.5,138881
GBPCHF,2017-09-07T23:00:00,12448.1,12517.4,12390.6,12458.95,152592
GBPCHF,2017-09-09T23:00:00,12492.35,12507.7,12489.4,12495.7,6233
GBPCHF,2017-09-10T23:00:00,12495.4,12603.8,12497.4,12588.6,105818
GBPCHF,2017-09-11T23:00:00,12589.3,12779.4,12591.0,12764.9,145670
GBPCHF,2017-09-12T23:00:00,12764.6,12795.8,12718.6,12725.3,125276
GBPCHF,2017-09-13T23:00:00,12725.5,12949.2,12717.6,12886.3,161539
GBPCHF,2017-09-14T23:00:00,12886.1,13079.3,12879.4,13040.8,143041
GBPCHF,2017-09-16T23:00:00,13040.05,13069.9,13018.2,13039.2,6436
GBPCHF,2017-09-17T23:00:00,13040.4,13078.0,12960.4,12996.3,118752
GBPCHF,2017-09-18T23:00:00,12995.3,13044.7,12952.2,13003.0,134864
GBPCHF,2017-09-19T23:00:00,13002.8,13121.3,12976.1,13099.3,131079
GBPCHF,2017-09-20T23:00:00,13097.55,13199.2,13091.0,13175.9,132039
GBPCHF,2017-09-21T23:00:00,13176.0,13181.5,13045.7,13081.5,123185
GBPCHF,2017-09-23T23:00:00,13091.3,13122.6,13084.3,13108.7,5170
GBPCHF,2017-09-24T23:00:00,13108.5,13176.1,12954.1,13025.7,129803
GBPCHF,2017-09-25T23:00:00,13026.5,13110.6,13011.8,13036.5,131113
GBPCHF,2017-09-26T23:00:00,13036.4,13096.5,13006.1,13024.5,144399
GBPCHF,2017-09-27T23:00:00,13023.6,13087.8,13004.2,13038.7,137207
GBPCHF,2017-09-28T23:00:00,13038.6,13045.4,12955.2,12969.6,123324
GBPCHF,2017-09-30T23:00:00,12957.4,12982.2,12956.9,12974.4,6999
GBPCHF,2017-10-01T23:00:00,12974.2,12983.7,12849.1,12944.5,108778
