Symbol,Date,Open,High,Low,Close,Volume
EURCAD,2017-09-02T23:00:00,14766.8,14784.4,14706.6,14707.7,8893
EURCAD,2017-09-03T23:00:00,14707.4,14803.9,14708.0,14767.3,136131
EURCAD,2017-09-04T23:00:00,14767.6,14775.1,14697.0,14744.1,173588
EURCAD,2017-09-05T23:00:00,14743.8,14815.0,14491.5,14591.3,194573
EURCAD,2017-09-06T23:00:00,14591.1,14665.2,14529.6,14567.3,214065
EURCAD,2017-09-07T23:00:00,14567.4,14635.4,14554.8,14629.95,196974
EURCAD,2017-09-09T23:00:00,14600.55,14634.4,14600.7,14604.7,8131
EURCAD,2017-09-10T23:00:00,14605.3,14613.5,14471.7,14474.9,186034
EURCAD,2017-09-11T23:00:00,14474.8,14586.5,14468.2,14580.5,182171
EURCAD,2017-09-12T23:00:00,14580.8,14593.8,14465.1,14470.0,184264
EURCAD,2017-09-13T23:00:00,14464.5,14537.1,14445.8,14495.2,205728
EURCAD,2017-09-14T23:00:00,14495.4,14608.9,14485.7,14570.75,171526
EURCAD,2017-09-16T23:00:00,14543.25,14570.3,14535.6,14554.9,6421
EURCAD,2017-09-17T23:00:00,14554.6,14729.7,14515.6,14682.1,169020
EURCAD,2017-09-18T23:00:00,14682.2,14771.6,14682.4,14742.0,194029
EURCAD,2017-09-19T23:00:00,14742.4,14762.2,14641.7,14660.8,190621
EURCAD,2017-09-20T23:00:00,14660.5,14741.9,14648.8,14722.1,202172
EURCAD,2017-09-21T23:00:00,14722.0,14760.3,14662.2,14742.25,180633
EURCAD,2017-09-23T23:00:00,14686.1,14724.9,14685.0,14718.3,6487
EURCAD,2017-09-24T23:00:00,14718.1,14733.3,14616.7,14660.3,186391
EURCAD,2017-09-25T23:00:00,14660.1,14685.9,14553.4,14567.8,196369
EURCAD,2017-09-26T23:00:00,14568.0,14670.7,14490.2,14650.5,216873
EURCAD,2017-09-27T23:00:00,14650.3,14713.8,14634.8,14648.1,214496
EURCAD,2017-09-28T23:00:00,14647.9,14807.9,14646.1,14732.3,186401
EURCAD,2017-09-30T23:00:00,14730.9,14756.3,14726.9,14729.4,6508
EURCAD,2017-10-01T23:00:00,14729.3,14732.7,14665.0,14681.9,156069
