Symbol,Date,Open,High,Low,Close,Volume
EURJPY,2017-09-02T23:00:00,13005.4,13056.3,13006.5,13046.35,26338
EURJPY,2017-09-03T23:00:00,13046.55,13072.2,13011.4,13049.05,425936
EURJPY,2017-09-04T23:00:00,13049.15,13065.1,12938.4,12943.95,599270
EURJPY,2017-09-05T23:00:00,12943.85,13040.8,12937.7,13020.25,555232
EURJPY,2017-09-06T23:00:00,13020.35,13110.6,12992.1,13032.05,621839
EURJPY,2017-09-07T23:00:00,13031.95,13069.0,12947.6,12980.4,625197
EURJPY,2017-09-09T23:00:00,13009.6,13038.7,13002.8,13022.35,29175
EURJPY,2017-09-10T23:00:00,13022.25,13091.9,12999.7,13070.85,497054
EURJPY,2017-09-11T23:00:00,13071.45,13198.7,13069.2,13195.55,521336
EURJPY,2017-09-12T23:00:00,13195.45,13202.7,13126.9,13142.55,481150
EURJPY,2017-09-13T23:00:00,13142.95,13176.8,13063.2,13104.75,590124
EURJPY,2017-09-14T23:00:00,13104.55,13310.5,13100.0,13241.7,564670
EURJPY,2017-09-16T23:00:00,13256.95,13275.4,13243.2,13260.55,19066
EURJPY,2017-09-17T23:00:00,13260.85,13344.3,13261.1,13330.45,495155
EURJPY,2017-09-18T23:00:00,13330.15,13418.7,13323.9,13380.85,576591
EURJPY,2017-09-19T23:00:00,13381.15,13411.1,13326.9,13360.65,544572
EURJPY,2017-09-20T23:00:00,13360.75,13439.2,13351.4,13429.05,554729
EURJPY,2017-09-21T23:00:00,13429.25,13441.7,13351.0,13381.2,517439
EURJPY,2017-09-23T23:00:00,13365.4,13402.9,13349.3,13393.75,21888
EURJPY,2017-09-24T23:00:00,13393.35,13425.2,13192.6,13245.85,583957
EURJPY,2017-09-25T23:00:00,13245.65,13261.1,13175.6,13236.05,548641
EURJPY,2017-09-26T23:00:00,13236.15,13275.5,13209.6,13255.75,588431
EURJPY,2017-09-27T23:00:00,13256.05,13289.8,13230.5,13242.75,548886
EURJPY,2017-09-28T23:00:00,13242.15,13312.7,13235.3,13290.85,457158
