Symbol,Date,Open,High,Low,Close,Volume
GBPJPY,2017-09-02T23:00:00,14185.9,14244.0,14183.9,14236.45,24876
GBPJPY,2017-09-03T23:00:00,14236.25,14251.9,14160.4,14180.9,319430
GBPJPY,2017-09-04T23:00:00,14180.85,14195.6,14121.1,14160.35,504185
GBPJPY,2017-09-05T23:00:00,14160.6,14270.2,14138.4,14244.4,471048
GBPJPY,2017-09-06T23:00:00,14244.5,14269.6,14149.9,14201.8,489278
GBPJPY,2017-09-07T23:00:00,14201.3,14256.5,14135.9,14229.35,543430
GBPJPY,2017-09-09T23:00:00,14279.1,14307.5,14266.5,14293.0,23700
GBPJPY,2017-09-10T23:00:00,14292.8,14419.5,14270.1,14396.2,393553
GBPJPY,2017-09-11T23:00:00,14397.1,14659.7,14398.4,14655.9,471145
GBPJPY,2017-09-12T23:00:00,14656.0,14668.0,14567.8,14602.4,441292
GBPJPY,2017-09-13T23:00:00,14602.1,14836.1,14523.1,14734.1,549021
GBPJPY,2017-09-14T23:00:00,14734.2,15156.3,14724.4,15061.8,497780
GBPJPY,2017-09-16T23:00:00,15074.2,15109.6,15066.5,15080.2,18359
GBPJPY,2017-09-17T23:00:00,15082.05,15153.0,15016.0,15066.2,510453
GBPJPY,2017-09-18T23:00:00,15065.2,15160.8,15014.7,15074.0,576733
GBPJPY,2017-09-19T23:00:00,15073.7,15227.9,15048.2,15175.0,572134
GBPJPY,2017-09-20T23:00:00,15174.6,15287.8,15147.2,15265.2,578090
GBPJPY,2017-09-21T23:00:00,15265.8,15277.7,15069.7,15114.75,548615
GBPJPY,2017-09-23T23:00:00,15134.5,15187.0,15124.7,15171.3,20179
GBPJPY,2017-09-24T23:00:00,15170.9,15228.7,14976.3,15061.0,543353
GBPJPY,2017-09-25T23:00:00,15062.0,15113.7,15000.0,15104.3,527329
GBPJPY,2017-09-26T23:00:00,15104.5,15162.4,15054.3,15121.4,639763
GBPJPY,2017-09-27T23:00:00,15121.6,15159.4,15048.3,15102.5,575256
GBPJPY,2017-09-28T23:00:00,15100.6,15131.0,15021.4,15073.75,530049
GBPJPY,2017-09-30T23:00:00,15075.0,15099.3,15049.7,15089.2,18934
GBPJPY,2017-10-01T23:00:00,15089.55,15097.2,14929.4,14961.95,423477
