Symbol,Date,Open,High,Low,Close,Volume
CHFJPY,2017-09-02T23:00:00,11411.15,11442.1,11405.1,11428.65,9782
CHFJPY,2017-09-03T23:00:00,11428.7,11475.7,11396.6,11447.9,147315
CHFJPY,2017-09-04T23:00:00,11448.1,11455.9,11371.6,11383.0,217240
CHFJPY,2017-09-05T23:00:00,11383.1,11437.4,11371.0,11421.95,193529
CHFJPY,2017-09-06T23:00:00,11422.4,11446.0,11376.0,11409.6,209792
CHFJPY,2017-09-07T23:00:00,11408.4,11452.5,11346.0,11422.2,214490
CHFJPY,2017-09-09T23:00:00,11428.9,11454.5,11421.9,11438.2,10457
CHFJPY,2017-09-10T23:00:00,11438.3,11469.9,11405.6,11435.7,185126
CHFJPY,2017-09-11T23:00:00,11435.4,11488.1,11429.0,11481.6,194317
CHFJPY,2017-09-12T23:00:00,11481.5,11486.9,11445.7,11474.55,181304
CHFJPY,2017-09-13T23:00:00,11474.65,11478.0,11378.7,11434.45,182973
CHFJPY,2017-09-14T23:00:00,11434.55,11597.5,11430.2,11550.3,161630
CHFJPY,2017-09-16T23:00:00,11559.95,11592.4,11556.8,11565.1,6614
CHFJPY,2017-09-17T23:00:00,11565.4,11622.5,11565.6,11592.8,176634
CHFJPY,2017-09-18T23:00:00,11592.35,11649.4,11558.7,11593.3,191715
CHFJPY,2017-09-19T23:00:00,11592.3,11614.6,11561.7,11585.3,185413
CHFJPY,2017-09-20T23:00:00,11585.05,11597.9,11538.8,11585.8,192920
CHFJPY,2017-09-21T23:00:00,11586.1,11597.1,11545.3,11553.55,170962
CHFJPY,2017-09-23T23:00:00,11560.8,11582.0,11552.4,11573.6,6470
CHFJPY,2017-09-24T23:00:00,11572.85,11588.1,11505.8,11562.6,188979
CHFJPY,2017-09-25T23:00:00,11563.0,11595.6,11499.9,11586.3,186487
CHFJPY,2017-09-26T23:00:00,11586.1,11622.6,11552.1,11610.3,200529
CHFJPY,2017-09-27T23:00:00,11611.1,11622.0,11561.7,11583.05,185860
CHFJPY,2017-09-28T23:00:00,11582.9,11639.5,11577.9,11623.8,167101
CHFJPY,2017-09-30T23:00:00,11633.7,11642.5,11606.5,11630.6,7136
CHFJPY,2017-10-01T23:00:00,11630.2,11645.1,11547.5,11558.9,157369
