Symbol,Date,Open,High,Low,Close,Volume
EURZAR,2017-09-02T23:00:00,154109.1,154576.6,153798.4,153818.95,7975
EURZAR,2017-09-03T23:00:00,153812.6,154826.0,153544.8,154196.8,180677
EURZAR,2017-09-04T23:00:00,154209.7,154676.0,153193.1,153955.4,271229
EURZAR,2017-09-05T23:00:00,153938.8,154768.5,152048.4,152658.9,268839
EURZAR,2017-09-06T23:00:00,152654.5,154904.2,152387.0,153935.9,280829
EURZAR,2017-09-07T23:00:00,153938.25,156249.8,154043.2,155639.5,267829
EURZAR,2017-09-09T23:00:00,155185.5,156049.5,155241.7,155319.75,6561
EURZAR,2017-09-10T23:00:00,155320.5,155784.4,154675.0,155196.55,229095
EURZAR,2017-09-11T23:00:00,155198.2,156191.6,154227.0,155768.6,266222
EURZAR,2017-09-12T23:00:00,155765.5,157488.0,155524.0,156345.2,271861
EURZAR,2017-09-13T23:00:00,156337.2,157345.9,156067.2,156497.65,263571
EURZAR,2017-09-14T23:00:00,156511.9,158029.9,156236.7,157335.6,252559
EURZAR,2017-09-16T23:00:00,157090.1,157720.2,157285.0,157097.3,6149
EURZAR,2017-09-17T23:00:00,157051.4,159471.9,156901.6,158964.45,241322
EURZAR,2017-09-18T23:00:00,158956.8,160188.9,158977.6,159854.4,258889
EURZAR,2017-09-19T23:00:00,159865.3,160123.3,158243.6,158507.35,259624
EURZAR,2017-09-20T23:00:00,158517.5,159386.3,157956.8,158668.9,268886
EURZAR,2017-09-21T23:00:00,158633.1,159062.7,157838.3,158268.0,237948
EURZAR,2017-09-23T23:00:00,157581.9,158289.9,157713.0,157773.2,8961
EURZAR,2017-09-24T23:00:00,157760.55,158538.9,157443.4,158180.3,268173
EURZAR,2017-09-25T23:00:00,158174.3,158464.0,157057.7,157651.1,265450
EURZAR,2017-09-26T23:00:00,157659.6,160118.0,157544.0,159532.1,281985
EURZAR,2017-09-27T23:00:00,159510.3,160984.0,159204.1,159241.7,275102
EURZAR,2017-09-28T23:00:00,159237.0,160474.1,158890.2,160095.0,249150
EURZAR,2017-09-30T23:00:00,159363.5,160759.0,159616.7,160214.55,8853
EURZAR,2017-10-01T23:00:00,160215.0,160537.2,159480.3,159454.3,219285
